,zip_code,zip Latitude,zip Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1006,90745,33.823,-118.2684,Redbox,33.824605,-118.26417,Video Store
1007,90745,33.823,-118.2684,Redbox,33.82455237816825,-118.2640740337577,Video Store
1008,90745,33.823,-118.2684,7-Eleven,33.8246064468955,-118.264207988977,Convenience Store
1009,90745,33.823,-118.2684,Teriyaki Factory,33.823774,-118.264176,Asian Restaurant
1010,90745,33.823,-118.2684,Teriyaki Factory,33.82384208175766,-118.26416015112433,Chinese Restaurant
1011,90746,33.8584,-118.2554,Home,33.85637,-118.257007,Pool Hall
1012,90746,33.8584,-118.2554,Beckham Field,33.859165428189804,-118.25825548718745,Soccer Field
1013,90746,33.8584,-118.2554,Toros Baseball Field (CSUDH),33.859644912954934,-118.2582575082779,Baseball Field
1014,90746,33.8584,-118.2554,Dance Class,33.855560454256995,-118.25388145433277,Concert Hall
1015,90746,33.8584,-118.2554,LA Galaxy II @ Stubhub Center Track & Field,33.86070042774112,-118.25992855373507,Soccer Field
1016,90810,33.8193,-118.2325,Filling Station Café,33.822234133307965,-118.2325178953458,Café
1017,90810,33.8193,-118.2325,BP Fitness Center,33.8226868750196,-118.23218094540873,Gym
1018,90755,33.8029,-118.1677,Black Bear Diner,33.80407686113058,-118.16889309984687,Diner
1019,90755,33.8029,-118.1677,Golden Eagle,33.80476260855267,-118.1661964417174,Diner
1020,90755,33.8029,-118.1677,Mother's Market & Kitchen,33.8022142,-118.1680387,Organic Grocery
1021,90755,33.8029,-118.1677,Costco,33.80333540025528,-118.16448395309997,Warehouse Store
1022,90755,33.8029,-118.1677,Fish-O-Licious,33.803869579219274,-118.16705797036951,Seafood Restaurant
1023,90755,33.8029,-118.1677,French Nails & Spa,33.80277184377502,-118.1664411122131,Cosmetics Shop
1024,90755,33.8029,-118.1677,TOGO'S Sandwiches,33.804783,-118.16887,Sandwich Place
1025,90755,33.8029,-118.1677,PetSmart,33.8032177,-118.1664428,Pet Store
1026,90755,33.8029,-118.1677,The Home Depot,33.8018685,-118.1663594,Hardware Store
1027,90755,33.8029,-118.1677,Starbucks,33.804091587148406,-118.17009004609977,Coffee Shop
1028,90755,33.8029,-118.1677,Signal Hill Skyline,33.799343,-118.16559,Park
1029,90755,33.8029,-118.1677,Curley's Cafe,33.80473733732879,-118.16837053958623,American Restaurant
1030,90755,33.8029,-118.1677,Turner's Outdoorsman,33.80473163361465,-118.1651573070864,Sporting Goods Shop
1031,90755,33.8029,-118.1677,Hilltop Park,33.799254969762906,-118.16510907807417,Park
1032,90755,33.8029,-118.1677,99 Cents Store,33.805096108692354,-118.16915918172276,Discount Store
1033,90755,33.8029,-118.1677,Tutti Frutti,33.80362771996786,-118.16627191806613,Dessert Shop
1034,90755,33.8029,-118.1677,Kashiwa Japanese Cuisine,33.805088940115844,-118.16479275573842,Japanese Restaurant
1035,90755,33.8029,-118.1677,Bark Bark Daycare and Grooming,33.805346406725505,-118.1666005063282,Pet Store
1036,90755,33.8029,-118.1677,Del Taco,33.80472908026944,-118.16968234502131,Fast Food Restaurant
1037,90755,33.8029,-118.1677,GNC,33.803298,-118.16648,Supplement Shop
1038,90755,33.8029,-118.1677,Age of Aquariums,33.80504266964624,-118.16729058237664,Pet Store
1039,90755,33.8029,-118.1677,Costco Food Court,33.803443516305464,-118.16445468396206,Food Court
1040,90755,33.8029,-118.1677,Supercuts,33.803298,-118.16648,Salon / Barbershop
1041,90755,33.8029,-118.1677,Food 4 Less,33.8037133,-118.1714881,Grocery Store
1042,90755,33.8029,-118.1677,U.S. Bank ATM,33.80491769347401,-118.16801750900886,ATM
1043,90755,33.8029,-118.1677,AT&T,33.8046357,-118.1688398,Mobile Phone Shop
1044,90755,33.8029,-118.1677,WaBa Grill,33.80360306237913,-118.16636624165143,Asian Restaurant
1045,90755,33.8029,-118.1677,Hertz,33.805565,-118.167244,Rental Car Location
1046,90755,33.8029,-118.1677,Batteries Plus Bulbs,33.802805,-118.166425,Lighting Store
1047,90755,33.8029,-118.1677,Wells Fargo - Signal Hill,33.8040355,-118.1672111,Bank
1048,90755,33.8029,-118.1677,SUBWAY,33.80347790223776,-118.16653621237032,Sandwich Place
1049,90755,33.8029,-118.1677,Enterprise Rent-A-Car,33.806936070657734,-118.16736508907525,Rental Car Location
1050,90755,33.8029,-118.1677,Redbox,33.8043,-118.171979,Video Store
1051,90755,33.8029,-118.1677,Best Buy,33.806605,-118.16819,Electronics Store
1052,90755,33.8029,-118.1677,GD Bro Burger,33.803980252025355,-118.17012921015002,Burger Joint
1053,90755,33.8029,-118.1677,Office Depot,33.80487762468805,-118.16383838653564,Paper / Office Supplies Store
1054,90755,33.8029,-118.1677,Signal Hill Trails,33.79964785493744,-118.1648919747678,Trail
1055,90802,33.7706,-118.182,Seabirds,33.771766451931164,-118.17985234033932,Vegetarian / Vegan Restaurant
1056,90802,33.7706,-118.182,Steamed Organic Vegetarian Cuisine,33.77063033539817,-118.18221540916313,Vegetarian / Vegan Restaurant
1057,90802,33.7706,-118.182,Roscoe's House of Chicken and Waffles,33.7691771761579,-118.18299890507426,Southern / Soul Food Restaurant
1058,90802,33.7706,-118.182,Super Mex,33.76805533384231,-118.18281081754151,Mexican Restaurant
1059,90802,33.7706,-118.182,V Room,33.77166249039173,-118.18091096138014,Dive Bar
1060,90802,33.7706,-118.182,PADRE,33.76936492194243,-118.18530931215872,Restaurant
1061,90802,33.7706,-118.182,Lord Windsor Roasters,33.77050248337528,-118.17818641679231,Coffee Shop
1062,90802,33.7706,-118.182,District Wine,33.769052879487695,-118.18640835378467,Wine Bar
1063,90802,33.7706,-118.182,4th and Olive Restaurant,33.77189559112213,-118.18256197488721,German Restaurant
1064,90802,33.7706,-118.182,The Stache Bar,33.77179807116996,-118.18045264033825,Bar
1065,90802,33.7706,-118.182,Blind Donkey,33.76912118872914,-118.18647220740489,Bar
1066,90802,33.7706,-118.182,Clancy's,33.769486497053755,-118.1821168784476,Karaoke Bar
1067,90802,33.7706,-118.182,Museum of Latin American Art,33.77452109433622,-118.17971240197957,Art Museum
1068,90802,33.7706,-118.182,Thai District,33.769232064193666,-118.1866033413076,Thai Restaurant
1069,90802,33.7706,-118.182,The Breakfast Bar,33.767561994575836,-118.18492187365253,Breakfast Spot
1070,90802,33.7706,-118.182,Berlin,33.77161454266979,-118.18715453213191,Bistro
1071,90802,33.7706,-118.182,Fingerprints CD & Record Store,33.77162609700233,-118.18711133738095,Record Shop
1072,90802,33.7706,-118.182,Art District,33.76840318973364,-118.18628676952751,Art Gallery
1073,90802,33.7706,-118.182,7-Eleven,33.7720441144404,-118.185361772775,Convenience Store
1074,90802,33.7706,-118.182,Merced's,33.7686957456448,-118.178882052488,Mexican Restaurant
1075,90802,33.7706,-118.182,Starbucks,33.768966,-118.184377,Coffee Shop
1076,90802,33.7706,-118.182,Tito's Bakery,33.771758172138824,-118.17782800063891,Bakery
1077,90802,33.7706,-118.182,Louis Burgers III,33.77394448174184,-118.18540707030974,Burger Joint
1078,90802,33.7706,-118.182,Revive,33.768996450116084,-118.18640244903952,Juice Bar
1079,90802,33.7706,-118.182,Poke Bar,33.76815876562005,-118.18585101141963,Poke Place
1080,90802,33.7706,-118.182,Starbucks,33.766464312228585,-118.18377897609908,Coffee Shop
1081,90802,33.7706,-118.182,James Republic,33.76801886946586,-118.18618734635318,American Restaurant
1082,90802,33.7706,-118.182,VONS,33.7690573,-118.1846846,Grocery Store
1083,90802,33.7706,-118.182,Maru Maki Sushi,33.769352191359545,-118.18261668150602,Sushi Restaurant
1084,90802,33.7706,-118.182,Utopia,33.76821086107573,-118.1865128256968,New American Restaurant
1085,90802,33.7706,-118.182,Alien Sandwiches,33.76930224838172,-118.18558412534028,Vietnamese Restaurant
1086,90802,33.7706,-118.182,Broadway Cocktail Lounge,33.768542785730276,-118.17855615475956,Karaoke Bar
1087,90802,33.7706,-118.182,Tommy's on Broadway,33.76859597344701,-118.17825939787411,Liquor Store
1088,90802,33.7706,-118.182,Seabird Jazz Lounge,33.76914753765981,-118.18305417076745,Jazz Club
1089,90802,33.7706,-118.182,Linden Public,33.76917404036444,-118.18647476020313,American Restaurant
1090,90802,33.7706,-118.182,Courtyard by Marriott Long Beach Downtown,33.7678738,-118.1862128,Hotel
1091,90802,33.7706,-118.182,Redbox,33.76639,-118.182977,Video Store
1092,90802,33.7706,-118.182,Graphaids Art Supplies,33.771926442494824,-118.18657977876961,Arts & Crafts Store
1093,90802,33.7706,-118.182,Best Western Plus Hotel At The Convention Center,33.7684207,-118.186047,Hotel
1094,90802,33.7706,-118.182,Rodeway Inn,33.76737,-118.184635,Motel
1095,90802,33.7706,-118.182,4th Street Auto And Tire,33.77195604512409,-118.18080738186836,Automotive Shop
1096,90802,33.7706,-118.182,Habaneros Yucatan Mexican Grill,33.77175800810894,-118.18057984515961,Food
1097,90802,33.7706,-118.182,Beach Inn Motel,33.770857,-118.18193500000001,Hotel
1098,90802,33.7706,-118.182,La Dolce Vita Spa,33.769226,-118.18136299999999,Spa
1099,90802,33.7706,-118.182,McDonald's,33.771504,-118.179672,Fast Food Restaurant
1100,90802,33.7706,-118.182,7-Eleven,33.7668489305761,-118.182560126306,Convenience Store
1101,90802,33.7706,-118.182,Long Beach pines,33.768328940971855,-118.18028666750824,Park
1102,90802,33.7706,-118.182,Orn Hansen,33.770548,-118.178076,Clothing Store
1103,90802,33.7706,-118.182,A BEAUTIFUL CALIFORNIA FLORIST,33.772535999999995,-118.185455,Flower Shop
1104,90802,33.7706,-118.182,Burger Daddy,33.769146,-118.186513,Burger Joint
1105,90802,33.7706,-118.182,The Dark Art Emporium,33.770219,-118.187295,Art Gallery
1106,90802,33.7706,-118.182,Sideburns,33.771797,-118.180507,Burger Joint
1107,90806,33.8045,-118.1876,Gus’s World Famous Fried Chicken,33.80364843784153,-118.18894471362512,Fried Chicken Joint
1108,90806,33.8045,-118.1876,L & L Hawaiian Barbecue,33.80545138391553,-118.19062570573959,Hawaiian Restaurant
1109,90806,33.8045,-118.1876,Jersey Mike's Subs,33.80554237422663,-118.19058129017397,Sandwich Place
1110,90806,33.8045,-118.1876,California Sushi & Teriyaki,33.805403708163894,-118.18891950522794,Japanese Restaurant
1111,90806,33.8045,-118.1876,Taste Of India,33.8054234,-118.1890178,Indian Restaurant
1112,90806,33.8045,-118.1876,Wienerschnitzel,33.804669841870734,-118.19282511600335,Hot Dog Joint
1113,90806,33.8045,-118.1876,The Flame Broiler,33.804635611062004,-118.18821115124186,Asian Restaurant
1114,90806,33.8045,-118.1876,Glamour Nails,33.805341406057956,-118.19076229842302,Cosmetics Shop
1115,90806,33.8045,-118.1876,Jamba Juice,33.80554,-118.19123300000001,Smoothie Shop
1116,90806,33.8045,-118.1876,SUBWAY,33.80465343470487,-118.18811077664935,Sandwich Place
1117,90806,33.8045,-118.1876,Long Beach Memorial Medical Center,33.80820589008071,-118.18699512337903,Hospital
1118,90806,33.8045,-118.1876,Taco Bell,33.80360663559089,-118.18999471403143,Fast Food Restaurant
1119,90806,33.8045,-118.1876,Starbucks,33.8052835528088,-118.18971593379763,Coffee Shop
1120,90806,33.8045,-118.1876,Carl's Jr.,33.80476943562713,-118.18971489549085,Fast Food Restaurant
1121,90806,33.8045,-118.1876,Church's Chicken,33.80412741636969,-118.19041934776607,Fried Chicken Joint
1122,90806,33.8045,-118.1876,Comfort Inn,33.803895,-118.190815,Hotel
1123,90806,33.8045,-118.1876,Papa John's Pizza,33.805578,-118.190644,Pizza Place
1124,90806,33.8045,-118.1876,CVS pharmacy,33.80495511895761,-118.19114351560904,Pharmacy
1125,90806,33.8045,-118.1876,Louisiana Best Seafood,33.80097,-118.184702,Seafood Restaurant
1126,90806,33.8045,-118.1876,Wells Fargo,33.80464,-118.1902146,Bank
1127,90806,33.8045,-118.1876,McDonald's,33.804120907576944,-118.18986273838163,Fast Food Restaurant
1128,90806,33.8045,-118.1876,Goodwill,33.80492161999238,-118.18464634386646,Thrift / Vintage Store
1129,90806,33.8045,-118.1876,Burger King,33.80481299100054,-118.1889009475708,Fast Food Restaurant
1130,90806,33.8045,-118.1876,El Pollo Loco,33.803184,-118.189668,Fast Food Restaurant
1131,90806,33.8045,-118.1876,Yoshinoya,33.80422307713771,-118.1854055074862,Restaurant
1132,90806,33.8045,-118.1876,Allen's Flower Market,33.8042741870996,-118.18480503037624,Flower Shop
1133,90806,33.8045,-118.1876,Albertsons,33.805611000000006,-118.19230003802875,Grocery Store
1134,90806,33.8045,-118.1876,Sim's Liquor,33.80474,-118.18649,Liquor Store
1135,90806,33.8045,-118.1876,Long Beach Eye Center,33.804057,-118.185023,Optical Shop
1136,90806,33.8045,-118.1876,Arya Persian Restaurant,33.80285,-118.189641,Middle Eastern Restaurant
1137,90806,33.8045,-118.1876,Verizon Plus,33.805356,-118.191057,Electronics Store
1138,90806,33.8045,-118.1876,T-Mobile,33.805503,-118.191484,Mobile Phone Shop
1139,90806,33.8045,-118.1876,LBMMC - Rx Robot,33.80794035456369,-118.18668773514318,Pharmacy
1140,90806,33.8045,-118.1876,Seaside Cafe,33.807960310434666,-118.1867623146291,Café
1141,90806,33.8045,-118.1876,Bank of America ATM,33.80530881657695,-118.19229098710444,ATM
1142,90806,33.8045,-118.1876,WSS,33.80051556291412,-118.18908809614966,Shoe Store
1143,90808,33.8241,-118.1103,Joann  Fabric And Craft Store,33.82221411506773,-118.10740135637145,Arts & Crafts Store
1144,90808,33.8241,-118.1103,Baskin-Robbins,33.82232764756902,-118.10673376623572,Ice Cream Shop
1145,90808,33.8241,-118.1103,Anytime Fitness,33.82221,-118.10731,Gym / Fitness Center
1146,90808,33.8241,-118.1103,Dempseys Sports Bar & Grill,33.82200991743685,-118.10756349698106,Pub
1147,90808,33.8241,-118.1103,Chatterbox Speech Pathology,33.82427666777173,-118.1095826625824,Business Service
1148,90808,33.8241,-118.1103,Scotty&#39;s Family Plumbing,33.822687,-118.112539,Construction & Landscaping
1149,90808,33.8241,-118.1103,Los Coyotes Cards & Gifts,33.822308,-118.107253,Gift Shop
1150,90808,33.8241,-118.1103,World Power Martial Arts,33.822308,-118.107253,Martial Arts Dojo
1151,90808,33.8241,-118.1103,We Got It Food Mart,33.821346282958984,-118.10762786865234,Snack Place
1152,90813,33.782,-118.1835,Poly Burgers,33.78477238833897,-118.18481426418832,Burger Joint
1153,90813,33.782,-118.1835,Babette Bakery,33.783804844596155,-118.18436616053152,Bakery
1154,90813,33.782,-118.1835,Smart & Final Extra!,33.78322463466036,-118.18448691177274,Grocery Store
1155,90813,33.782,-118.1835,Pandanus Leaf,33.78299519914244,-118.18313815794913,Thai Restaurant
1156,90813,33.782,-118.1835,Kim Long Market,33.78204642106046,-118.18843829747107,Grocery Store
1157,90813,33.782,-118.1835,SUBWAY,33.78307223738604,-118.18274337485138,Sandwich Place
1158,90813,33.782,-118.1835,Shell,33.78235915479235,-118.18536276324157,Gas Station
1159,90813,33.782,-118.1835,Pho Hanh,33.78299490710952,-118.18212003143043,Vietnamese Restaurant
1160,90813,33.782,-118.1835,Pho 881,33.783086,-118.182087,Vietnamese Restaurant
1161,90813,33.782,-118.1835,Tacos Y Mariscos La Puente No. 3,33.782363000000004,-118.181366,Mexican Restaurant
1162,90813,33.782,-118.1835,K H Market,33.782825239269364,-118.18151948109663,Grocery Store
1163,90813,33.782,-118.1835,Rotisserie Chicken,33.78298829306971,-118.18086548148506,Fried Chicken Joint
1164,90813,33.782,-118.1835,Roma,33.782294,-118.180487,Pizza Place
1165,90813,33.782,-118.1835,La Lune Imperial,33.78453893690408,-118.18437305711345,Asian Restaurant
1166,90813,33.782,-118.1835,New Pho,33.78251266067122,-118.17999128819997,Vietnamese Restaurant
1167,90813,33.782,-118.1835,Qrious Palate,33.78277114905814,-118.18087510764599,American Restaurant
1168,90813,33.782,-118.1835,Fruit Stand,33.7822532,-118.1787756,Food Truck
1169,90813,33.782,-118.1835,TEES Donuts,33.78283175702436,-118.18843732652176,Food & Drink Shop
1170,90813,33.782,-118.1835,Western Dental & Orthodontics,33.7824079,-118.1782812,Dentist's Office
1171,90814,33.7716,-118.148,The Coffee Cup Cafe,33.77164600776907,-118.14833858204452,Breakfast Spot
1172,90814,33.7716,-118.148,Scratch Baked Goods,33.77168279315821,-118.14600454626692,Bakery
1173,90814,33.7716,-118.148,Prime by Shenandoah,33.7717911082387,-118.14906330748575,Restaurant
1174,90814,33.7716,-118.148,Viento y Agua Coffee House & Gallery,33.77182609013146,-118.14556788833158,Coffee Shop
1175,90814,33.7716,-118.148,Twig and Willow,33.771645574797525,-118.14827647459167,Boutique
1176,90814,33.7716,-118.148,Bangkok Thai Cuisine,33.77169680548114,-118.15173257723703,Thai Restaurant
1177,90814,33.7716,-118.148,Unleashed by Petco,33.773906113063916,-118.15220784691367,Pet Store
1178,90814,33.7716,-118.148,Eggs Etc.,33.7733969,-118.1522384,Breakfast Spot
1179,90814,33.7716,-118.148,Royal Nails,33.77450492769383,-118.15207519160805,Cosmetics Shop
1180,90814,33.7716,-118.148,Jim's Burgers,33.77546759628404,-118.14936477594438,Diner
1181,90814,33.7716,-118.148,Smart & Final Extra!,33.774608633885244,-118.15171230189092,Grocery Store
1182,90814,33.7716,-118.148,Silver Fox,33.7719888947621,-118.1525749740183,Gay Bar
1183,90814,33.7716,-118.148,Sea View Optometric Center,33.76923202824573,-118.1523312460045,Optical Shop
1184,90814,33.7716,-118.148,Day and Night Donuts,33.77502486992619,-118.14552042919273,Donut Shop
1185,90814,33.7716,-118.148,Honeybee's,33.768191488551786,-118.15037078673906,Deli / Bodega
1186,90814,33.7716,-118.148,Domino's Pizza,33.77146664562846,-118.1529150903225,Pizza Place
1187,90814,33.7716,-118.148,Scotty's Gas & Food Mart,33.7720191359291,-118.14998745918274,Convenience Store
1188,90814,33.7716,-118.148,Papa John's Pizza,33.77496270474442,-118.14516481043336,Pizza Place
1189,90814,33.7716,-118.148,Pretty Nails,33.771692,-118.14699,Cosmetics Shop
1190,90814,33.7716,-118.148,MVP Burger,33.771689671893114,-118.14898556236355,Burger Joint
1191,90814,33.7716,-118.148,7-Eleven,33.7749346902309,-118.145705233378,Convenience Store
1192,90814,33.7716,-118.148,Granny's Donuts,33.77156266667306,-118.15265624926111,Donut Shop
1193,90814,33.7716,-118.148,Francelli's,33.771793306083374,-118.15216696133922,Italian Restaurant
1194,90814,33.7716,-118.148,Flowers on 7th,33.775141999999995,-118.14676899999999,Flower Shop
1195,90814,33.7716,-118.148,Holden's Liquor,33.77181874379511,-118.15255992736509,Liquor Store
1196,90814,33.7716,-118.148,Henry Market,33.76816002088761,-118.15030543862413,Convenience Store
1197,90814,33.7716,-118.148,China Wok Express,33.774966,-118.14505700000001,Chinese Restaurant
1198,90815,33.7939,-118.1192,Lazy Acres,33.793962187418934,-118.12367999134489,Gourmet Shop
1199,90815,33.7939,-118.1192,Deli News Pizza,33.79636657870745,-118.1231081186649,Italian Restaurant
1200,90815,33.7939,-118.1192,Trader Joe's,33.796829011592635,-118.12302759922405,Grocery Store
1201,90815,33.7939,-118.1192,LA Fitness,33.79536178674787,-118.12305339835919,Gym / Fitness Center
1202,90815,33.7939,-118.1192,Bristol Farms,33.793980463637396,-118.12359580709891,Grocery Store
1203,90815,33.7939,-118.1192,Sweet Embellishments,33.796220187490405,-118.12271307857897,Dessert Shop
1204,90815,33.7939,-118.1192,T.J. Maxx,33.7949713,-118.1227322,Department Store
1205,90815,33.7939,-118.1192,Amazing Comics,33.79623809176037,-118.1231098984079,Comic Shop
1206,90815,33.7939,-118.1192,GNC,33.79633033394973,-118.12316353657705,Supplement Shop
1207,90815,33.7939,-118.1192,AT&T,33.7952093130039,-118.12290222453692,Mobile Phone Shop
1208,90815,33.7939,-118.1192,Big Lots,33.79710677989889,-118.12292244946798,Big Box Store
1209,90815,33.7939,-118.1192,Bagelry & Bistro,33.79378638973175,-118.12444966659407,Bagel Shop
1210,90815,33.7939,-118.1192,2nd Street Beauty,33.793669,-118.12429399999999,Cosmetics Shop
1211,90815,33.7939,-118.1192,Lindora Clinic,33.7936694,-118.1243085,Weight Loss Center
1212,90815,33.7939,-118.1192,Yoga World,33.793667,-118.12459199999999,Yoga Studio
1213,91006,34.1324,-118.0264,99 Cents Only Stores,34.129894,-118.026364,Discount Store
1214,91006,34.1324,-118.0264,Taco Lita,34.13000287927428,-118.02706421541293,Mexican Restaurant
1215,91006,34.1324,-118.0264,85°C Bakery Cafe,34.129661,-118.028648,Bakery
1216,91006,34.1324,-118.0264,Spices Thai Kitchen,34.135403097153606,-118.02817750144426,Thai Restaurant
1217,91006,34.1324,-118.0264,SUBWAY,34.13018001215597,-118.0252242767467,Sandwich Place
1218,91006,34.1324,-118.0264,Tapioca Express,34.13016704340988,-118.0254889586649,Café
1219,91006,34.1324,-118.0264,Sharetea,34.12997636570984,-118.02893701038256,Bubble Tea Shop
1220,91006,34.1324,-118.0264,Bento-Ya,34.13479709276982,-118.02804866167858,Japanese Restaurant
1221,91006,34.1324,-118.0264,Quick Meal,34.13074074430383,-118.02580118179321,Asian Restaurant
1222,91006,34.1324,-118.0264,Tobacco World,34.13056843333333,-118.0259053,Pharmacy
1223,91006,34.1324,-118.0264,Carl's Jr.,34.13069810300603,-118.02547454244177,Fast Food Restaurant
1224,91006,34.1324,-118.0264,2nd @ Duarte,34.13018951701693,-118.02631932260653,Intersection
1225,91006,34.1324,-118.0264,Lucky's Donuts,34.1301470030927,-118.02549596239884,Donut Shop
1226,91006,34.1324,-118.0264,1919 Lanzhou Beef Noodle,34.129976,-118.025931,Chinese Restaurant
1227,91006,34.1324,-118.0264,Dandan's Guilin Rice Noodle,34.12973657584115,-118.02578756957655,Chinese Restaurant
1228,91006,34.1324,-118.0264,Teriyaki House,34.12968483874993,-118.02590122505292,Fast Food Restaurant
1229,91006,34.1324,-118.0264,The Pond Ice Cream,34.129883,-118.02876,Ice Cream Shop
1230,91006,34.1324,-118.0264,Mo Mo Paradise,34.129667,-118.028536,Shabu-Shabu Restaurant
1231,91006,34.1324,-118.0264,Bonita Field,34.133671507770565,-118.02263874298455,Baseball Field
1232,91006,34.1324,-118.0264,May's Cafe,34.129864904131594,-118.02967757013883,Chinese Restaurant
1233,91006,34.1324,-118.0264,Champions Karate,34.132852832626234,-118.0219051523385,Martial Arts Dojo
1234,91006,34.1324,-118.0264,Peacock Donuts,34.12977,-118.02974,Donut Shop
1235,91006,34.1324,-118.0264,West Coast Elite Gymnastics,34.13030514100192,-118.03100356841844,Gymnastics Gym
1236,91006,34.1324,-118.0264,CrossFit Reason,34.13087438682054,-118.03145380201452,Gym
1237,91006,34.1324,-118.0264,Saute' Culinary Academy,34.129452185410045,-118.03050467783657,Food & Drink Shop
1238,91007,34.1243,-118.0515,Chick-fil-A,34.1228292,-118.050258,Fast Food Restaurant
1239,91007,34.1243,-118.0515,Yogurtland,34.12684,-118.052791,Dessert Shop
1240,91007,34.1243,-118.0515,Half & Half Tea Express 伴伴堂,34.12296671467954,-118.05592872914566,Tea Room
1241,91007,34.1243,-118.0515,Din Tai Fung Dumpling House,34.12724938398865,-118.05431062766928,Dumpling Restaurant
1242,91007,34.1243,-118.0515,Phoenix Food Boutique,34.127172784060704,-118.05443936266109,Chinese Restaurant
1243,91007,34.1243,-118.0515,Chang's Garden (樓外樓),34.12663843501534,-118.05277401156793,Chinese Restaurant
1244,91007,34.1243,-118.0515,Papa John's Pizza,34.12452103231385,-118.05476097985445,Pizza Place
1245,91007,34.1243,-118.0515,ALDI,34.1234503,-118.056253,Grocery Store
1246,91007,34.1243,-118.0515,J J Bakery,34.126880451424746,-118.05441705238965,Bakery
1247,91007,34.1243,-118.0515,Daiso Japan,34.125435274661115,-118.05613814423558,Department Store
1248,91007,34.1243,-118.0515,Ramen Yukinoya,34.12303497028853,-118.05586528447347,Noodle House
1249,91007,34.1243,-118.0515,Moffett's Chicken Pie Shoppe,34.12300030994481,-118.05613462620843,American Restaurant
1250,91007,34.1243,-118.0515,SinBala,34.126928452093686,-118.05358566940694,Taiwanese Restaurant
1251,91007,34.1243,-118.0515,Rita's Italian Ice Arcadia,34.12488521767518,-118.05651928170013,Dessert Shop
1252,91007,34.1243,-118.0515,The Station,34.12552737115146,-118.05463076429973,Dive Bar
1253,91007,34.1243,-118.0515,Starbucks,34.12487395,-118.05689,Coffee Shop
1254,91007,34.1243,-118.0515,Stinky Tofu King,34.126316051588816,-118.05581186414476,Chinese Restaurant
1255,91007,34.1243,-118.0515,SUBWAY,34.12490246613974,-118.05664770136218,Sandwich Place
1256,91007,34.1243,-118.0515,Wells Fargo,34.12586388211495,-118.05464297533035,Bank
1257,91007,34.1243,-118.0515,Duke Bakery Arcadia,34.12634572302767,-118.05573491247773,Bakery
1258,91007,34.1243,-118.0515,Poke Bar,34.124793480564655,-118.05659595808265,Poke Place
1259,91007,34.1243,-118.0515,Jazz Cat,34.127474303279925,-118.05432483973695,Shabu-Shabu Restaurant
1260,91007,34.1243,-118.0515,Baskin-Robbins,34.12293910774145,-118.05583362901172,Ice Cream Shop
1261,91007,34.1243,-118.0515,U.S. Bank Branch,34.123981,-118.05454099999999,Bank
1262,91007,34.1243,-118.0515,Ellie's Cathy Bakery,34.12672460653978,-118.0535395125888,Bakery
1263,91007,34.1243,-118.0515,New Fusion Restaurant,34.125027616428554,-118.05542840049368,Cantonese Restaurant
1264,91007,34.1243,-118.0515,Cozy Cafe,34.12677492865162,-118.05359855334038,Asian Restaurant
1265,91007,34.1243,-118.0515,May Mei (美味居),34.12703510030058,-118.05279972841281,Chinese Restaurant
1266,91007,34.1243,-118.0515,Tuesday Morning,34.12502445227978,-118.05567189814953,Discount Store
1267,91007,34.1243,-118.0515,IHOP,34.1267058044292,-118.0548826609468,Breakfast Spot
1268,91007,34.1243,-118.0515,Orchid Thai Cuisine,34.12455445003701,-118.05519436397077,Thai Restaurant
1269,91007,34.1243,-118.0515,The UPS Store,34.12649445969152,-118.05561125278473,Shipping Store
1270,91007,34.1243,-118.0515,Burlington,34.12553300222328,-118.055860341249,Department Store
1271,91007,34.1243,-118.0515,Young Dong Tofu,34.12450819371996,-118.0555231347194,Korean Restaurant
1272,91007,34.1243,-118.0515,Boba Ave Express,34.12277319674486,-118.05520682551438,Bubble Tea Shop
1273,91007,34.1243,-118.0515,LA Fitness,34.124147177711805,-118.05548364006361,Gym / Fitness Center
1274,91007,34.1243,-118.0515,Vietnam Kitchen,34.12298014869909,-118.05552441636526,Vietnamese Restaurant
1275,91007,34.1243,-118.0515,Firestone Complete Auto Care,34.12210784,-118.05486116,Automotive Shop
1276,91007,34.1243,-118.0515,CVS pharmacy,34.12367485059952,-118.0564145157803,Pharmacy
1277,91007,34.1243,-118.0515,Hinotori,34.126450370002104,-118.05546528526615,Japanese Restaurant
1278,91007,34.1243,-118.0515,Arcadia Supermarket,34.12731389894527,-118.05312238856905,Supermarket
1279,91007,34.1243,-118.0515,Metropark,34.12363019399503,-118.04901168091877,Clothing Store
1280,91007,34.1243,-118.0515,Bambu Desserts & Drinks,34.126908435238946,-118.05360256600177,Dessert Shop
1281,91007,34.1243,-118.0515,Boba Plus,34.1267,-118.05272,Bubble Tea Shop
1282,91007,34.1243,-118.0515,O'Green Cafe,34.126460328501395,-118.05564170844784,Tea Room
1283,91007,34.1243,-118.0515,West Arcadia Pharmacy,34.126940000000005,-118.052676,Pharmacy
1284,91007,34.1243,-118.0515,Genki Living - Arcadia,34.12679158839398,-118.0535795308012,Dessert Shop
1285,91007,34.1243,-118.0515,Si Hai Restaurant,34.12635987022064,-118.05601177268079,Asian Restaurant
1286,91007,34.1243,-118.0515,YINTANG SPICY HOT POT隐烫·麻辣烫,34.122982,-118.055327,Hotpot Restaurant
